序號,路期,號碼,備註,路考日期,路考項目,
1932,0029BAA101,37,0029B003,,,
1815,0029BAA102,1,0029A080補,,,
1700,0029BAA102,2,0028B073補,,,
1836,0029BAA102,3,0029A077補,,,
1807,0029BAA102,4,0029A037補,,,
1840,0029BAA102,5,0029A029補,,,
1874,0029BAA102,6,0029A036補,,,
1927,0029BAA102,7,0029B053,,,
1856,0029BAA102,8,0029A062補,,,
1842,0029BAA102,9,0029A057補,,,
1834,0029BAA102,10,0029A064補,,,
1904,0029BAA102,11,0029B039,,,
1916,0029BAA102,12,0029B049,,,
1914,0029BAA102,13,0029B054,,,
1905,0029BAA102,14,0029B052,,,
1926,0029BAA102,15,0029B051,,,
1909,0029BAA102,16,0029B046,,,
1900,0029BAA102,17,0029B044,,,
1898,0029BAA102,18,0029B047,,,
1884,0029BAA102,19,0029B050,,,
1908,0029BAA102,20,0029B045,,,
1903,0029BAA102,21,0029B037,,,
1894,0029BAA102,22,0029B034,,,
1924,0029BAA102,23,0029B035,,,
1925,0029BAA102,24,0029B036,,,
1902,0029BAA102,25,0029B038,,,
1913,0029BAA102,26,0029B040,,,
1933,0029BAA102,27,0029B019,,,
1888,0029BAA102,28,0029B016,,,
1901,0029BAA102,29,0029B012,,,
1918,0029BAA102,30,0029B021,,,
1893,0029BAA102,31,0029B014,,,
1599,0029BAA102,32,0029B018,,,
1934,0029BAA102,33,0029B015,,,
1930,0029BAA102,34,0029B017,,,
1911,0029BAA102,35,0029B020,,,
1895,0029BAA102,36,0029B013,,,
1918,0030AAA101,1,0029B021補,,,
1895,0030AAA101,2,0029B013補,,,
1965,0030AAA101,3,0030A038,,,
2026,0030AAA101,4,0030A036,,,
1901,0030AAA101,5,0029B012補,,,
1966,0030AAA101,6,0030A041,,,
2020,0030AAA101,7,0030A037,,,
2028,0030AAA101,8,0030A029,,,
1984,0030AAA101,9,0030A075,,,
1996,0030AAA101,10,0030A072,,,
1856,0030AAA101,11,0029A062補,,,
1995,0030AAA101,12,0030A083,,,
2007,0030AAA101,13,0030A084,,,
1977,0030AAA101,14,0030A079,,,
1954,0030AAA101,15,0030A078,,,
1986,0030AAA101,16,0030A080,,,
2019,0030AAA101,17,0030A073,,,
2023,0030AAA101,18,0030A077,,,
1855,0030AAA101,19,0030A074,,,
1978,0030AAA101,20,0030A071,,,
2018,0030AAA101,21,0030A016,,,
1948,0030AAA101,22,0030A076,,,
2011,0030AAA101,23,0030A018,,,
1999,0030AAA101,24,0030A021,,,
2000,0030AAA101,25,0030A019,,,
1975,0030AAA101,26,0030A026,,,
1811,0030AAA101,27,0029A021補,,,
1960,0030AAA101,28,0030A025,,,
1947,0030AAA101,29,0030A020,,,
1952,0030AAA101,30,0030A024,,,
2008,0030AAA101,31,0030A023,,,
1951,0030AAA101,32,0030A017,,,
1868,0030AAA101,33,0030A027,,,
1989,0030AAA101,34,0030A028,,,
1974,0030AAA101,35,0030A022,,,
1845,0030AAA102,1,0029A056補,,,
1992,0030AAA102,2,0030A070,,,
1508,0030AAA102,3,0027B082補,,,
1998,0030AAA102,4,0030A085,,,
1913,0030AAA102,5,0029B040補,,,
2004,0030AAA102,6,0030A093,,,
1933,0030AAA102,7,0029B019補,,,
2021,0030AAA102,8,0030A090,,,
1353,0030AAA102,9,0027A061補,,,
1935,0030AAA102,10,0030A089,,,
2029,0030AAA102,11,0030A088,,,
1946,0030AAA102,12,0030A047,,,
2002,0030AAA102,13,0030A048,,,
1969,0030AAA102,14,0030A049,,,
2031,0030AAA102,15,0030A050,,,
1961,0030AAA102,16,0030A051,,,
1955,0030AAA102,17,0030A054,,,
2010,0030AAA102,18,0030A056,,,
1980,0030AAA102,19,0030A015,,,
2032,0030AAA102,20,0030A030,,,
1976,0030AAA102,21,0030A067,,,
1987,0030AAA102,22,0030A066,,,
2012,0030AAA102,23,0030A057,,,
1945,0030AAA102,24,0030A058,,,
2014,0030AAA102,25,0030A059,,,
1962,0030AAA102,26,0030A060,,,
1959,0030AAA102,27,0030A065,,,
1949,0030AAA102,28,0030A069,,,
1937,0030AAA102,29,0030A068,,,
1970,0030AAA102,30,0030A034,,,
1967,0030AAA102,31,0030A035,,,
1997,0030AAA102,32,0030A061,,,
1950,0030AAA102,33,0030A062,,,
2005,0030AAA102,34,0030A064,,,
2033,0030AAA103,1,0030A043,,,
1890,0030AAA103,2,0029B004補,,,
1985,0030AAA103,3,0030A092,,,
2027,0030AAA103,4,0030A086,,,
1914,0030AAA103,5,0029B054補,,,
1900,0030AAA103,6,0029B044補,,,
2015,0030AAA103,7,0030A091,,,
2024,0030AAA103,8,0030A040,,,
1938,0030AAA103,9,0030A032,,,
1917,0030AAA103,10,0029B005補,,,
2022,0030AAA103,11,0030A039,,,
1964,0030AAA103,12,0030A033,,,
1941,0030AAA103,13,0030A055,,,
1993,0030AAA103,14,0030A045,,,
1940,0030AAA103,15,0030A046,,,
1956,0030AAA103,16,0030A052,,,
1988,0030AAA103,17,0030A053,,,
798,0030AAA103,18,0025A077補,,,
1943,0030AAA103,19,0030A004,,,
1942,0030AAA103,20,0030A002,,,
2025,0030AAA103,21,0030A005,,,
1991,0030AAA103,22,0030A006,,,
1963,0030AAA103,23,0030A007,,,
1983,0030AAA103,24,0030A087,,,
2006,0030AAA103,25,0030A011,,,
1958,0030AAA103,26,0030A013,,,
1800,0030AAA103,27,0029A008補,,,
1979,0030AAA103,28,0030A001,,,
1953,0030AAA103,29,0030A008,,,
1939,0030AAA103,30,0030A009,,,
2030,0030AAA103,31,0030A010,,,
1936,0030AAA103,32,0030A012,,,
1981,0030AAA103,33,0030A014,,,
1847,0030AAA103,34,0029A003補,,,
1964,0030BAA101,1,0030A033補,,,
1952,0030BAA101,2,0030A024補,,,
2067,0030BAA101,3,0030B024,,,
1989,0030BAA101,4,0030A028補,,,
1974,0030BAA101,5,0030A022補,,,
2044,0030BAA101,6,0030B009,,,
2078,0030BAA101,7,0030B005,,,
2070,0030BAA101,8,0030B001,,,
2069,0030BAA101,9,0030B002,,,
2036,0030BAA101,10,0030B007,,,
2037,0030BAA101,11,0030B008,,,
2060,0030BAA101,12,0030B010,,,
2076,0030BAA101,13,0030B012,,,
2047,0030BAA101,14,0030B006,,,
2048,0030BAA101,15,0030B003,,,
1968,0030BAA101,16,0030A031補,,,
1195,0030BAA101,17,0026B102補,,,
2057,0030BAA101,18,0030B004,,,
2009,0030BAA101,19,0030A042補,,,
1793,0030BAA101,20,0029B006補,,,
2043,0030BAA101,21,0030B032,,,
2052,0030BAA101,22,0030B023,,,
2089,0030BAA101,23,0030B025,,,
1174,0030BAA101,24,0026B066補,,,
2045,0030BAA101,25,0030B028,,,
2059,0030BAA101,26,0030B031,,,
2066,0030BAA101,27,0030B026,,,
2083,0030BAA101,28,0030B027,,,
2040,0030BAA101,29,0030B011,,,
1264,0030BAA101,30,0026B073補,,,
1965,0030BAA102,1,0030A038補,,,
1192,0030BAA102,2,0026A063補,,,
2050,0030BAA102,3,0030B030,,,
1800,0030BAA102,4,0029A008補,,,
2062,0030BAA102,5,0030B013,,,
1957,0030BAA102,6,0030A003補,,,
1939,0030BAA102,7,0030A009補,,,
2239,0030BAA102,8,0001A034補,,,
2051,0030BAA102,9,0030B037,,,
2073,0030BAA102,10,0030B038,,,
2054,0030BAA102,11,0030B043,,,
2065,0030BAA102,12,0030B040,,,
2087,0030BAA102,13,0030B042,,,
2041,0030BAA102,14,0030B041,,,
2063,0030BAA102,15,0030B036,,,
2056,0030BAA102,16,0030B035,,,
2077,0030BAA102,17,0030B034,,,
1215,0030BAA102,18,0026B124補,,,
1382,0030BAA102,19,0026B127補,,,
2028,0030BAA102,20,0030A029補,,,
2049,0030BAA102,21,0030B014,,,
2088,0030BAA102,22,0030B016,,,
2035,0030BAA102,23,0030B020,,,
2072,0030BAA102,24,0030B021,,,
2071,0030BAA102,25,0030B017,,,
2085,0030BAA102,26,0030B015,,,
2061,0030BAA102,27,0030B018,,,
1695,0030BAA102,28,0028B043補,,,
2039,0030BAA102,29,0030B022,,,
2074,0030BAA102,30,0030B019,,,
1845,0030BAA103,1,0029A056補,,,
1959,0030BAA103,2,0030A065補,,,
2001,0030BAA103,3,0030A063補,,,
1945,0030BAA103,4,0030A058補,,,
2042,0030BAA103,5,0030B039,,,
1995,0030BAA103,6,0030A083補,,,
1367,0030BAA103,7,0026B163補,,,
1381,0030BAA103,8,0027A106補,,,
1944,0030BAA103,9,0030A082補,,,
1990,0030BAA103,10,0030A081補,,,
1955,0030BAA103,11,0030A054補,,,
1982,0030BAA103,12,0030A044補,,,
2010,0030BAA103,13,0030A056補,,,
2058,0030BAA103,14,0030B033,,,
1366,0030BAA103,15,0026B033補,,,
327,0030BAA103,16,0001A013補,,,
2034,0030BAA103,17,0030B054,,,
2086,0030BAA103,18,0030B047,,,
2046,0030BAA103,19,0030B045,,,
2090,0030BAA103,20,0030B046,,,
1288,0030BAA103,21,0026B042補,,,
2081,0030BAA103,22,0030B055,,,
2068,0030BAA103,23,0030B048,,,
2038,0030BAA103,24,0030B044,,,
1792,0030BAA103,25,0030B053,,,
2079,0030BAA103,26,0030B052,,,
2080,0030BAA103,27,0030B051,,,
2064,0030BAA103,28,0030B050,,,
2055,0030BAA103,29,0030B049,,,
2180,0031AAA101,1,0031A001,,,
2160,0031AAA101,2,0031A075,,,
2193,0031AAA101,3,0031A077,,,
2174,0031AAA101,4,0031A078,,,
2140,0031AAA101,5,0031A074,,,
2168,0031AAA101,6,0031A072,,,
2227,0031AAA101,7,0031A069,,,
2221,0031AAA101,8,0031A079,,,
2185,0031AAA101,9,0031A070,,,
2224,0031AAA101,10,0031A073,,,
2162,0031AAA101,11,0031A076,,,
2113,0031AAA101,12,0031A071,,,
2200,0031AAA101,13,0031A080,,,
1269,0031AAA101,14,0026B072補,,,
2097,0031AAA101,15,0031A013,,,
2153,0031AAA101,16,0031A002,,,
2210,0031AAA101,17,0031A009,,,
2204,0031AAA101,18,0031A102,,,
2092,0031AAA101,19,0031A010,,,
2114,0031AAA101,20,0031A005,,,
2115,0031AAA101,21,0031A011,,,
2126,0031AAA101,22,0031A012,,,
2219,0031AAA101,23,0031A004,,,
2216,0031AAA101,24,0031A008,,,
2211,0031AAA101,25,0031A107,,,
2149,0031AAA101,26,0031A007,,,
2116,0031AAA101,27,0031A006,,,
2175,0031AAA101,28,0031A014,,,
1800,0031AAA101,29,0029A008補,,,
2165,0031AAA102,1,0031A066,,,
2225,0031AAA102,2,0031A016,,,
2215,0031AAA102,3,0031A022,,,
2218,0031AAA102,4,0031A021,,,
2188,0031AAA102,5,0031A023,,,
2037,0031AAA102,6,0030B008補,,,
2036,0031AAA102,7,0030B007補,,,
1321,0031AAA102,8,0026B093補,,,
2176,0031AAA102,9,0031A020,,,
2124,0031AAA102,10,0031A015,,,
2060,0031AAA102,11,0030B010補,,,
2094,0031AAA102,12,0031A017,,,
2112,0031AAA102,13,0031A018,,,
2190,0031AAA102,14,0031A024,,,
2118,0031AAA102,15,0031A025,,,
2103,0031AAA102,16,0031A026,,,
2220,0031AAA102,17,0031A027,,,
2120,0031AAA102,18,0031A056,,,
2183,0031AAA102,19,0031A057,,,
2108,0031AAA102,20,0031A062,,,
2127,0031AAA102,21,0031A064,,,
2122,0031AAA102,22,0031A058,,,
2096,0031AAA102,23,0031A059,,,
2155,0031AAA102,24,0031A060,,,
2148,0031AAA102,25,0031A061,,,
2206,0031AAA102,26,0031A063,,,
2229,0031AAA102,27,0031A065,,,
2202,0031AAA102,28,0031A067,,,
2167,0031AAA102,29,0031A068,,,
2104,0031AAA103,1,0031A105,,,
2054,0031AAA103,2,0030B043補,,,
1508,0031AAA103,3,0027B082補,,,
2073,0031AAA103,4,0030B038補,,,
2093,0031AAA103,5,0031A098,,,
2208,0031AAA103,6,0031A096,,,
2178,0031AAA103,7,0031A106,,,
2154,0031AAA103,8,0031A097,,,
2041,0031AAA103,9,0030B041補,,,
2077,0031AAA103,10,0030B034補,,,
2105,0031AAA103,11,0031A103,,,
2171,0031AAA103,12,0031A101,,,
2196,0031AAA103,13,0031A099,,,
2095,0031AAA103,14,0031A104,,,
2207,0031AAA103,15,0031A088,,,
2186,0031AAA103,16,0031A086,,,
2141,0031AAA103,17,0031A090,,,
2136,0031AAA103,18,0031A091,,,
2098,0031AAA103,19,0031A093,,,
2181,0031AAA103,20,0031A082,,,
2107,0031AAA103,21,0031A083,,,
2205,0031AAA103,22,0031A081,,,
2187,0031AAA103,23,0031A089,,,
2099,0031AAA103,24,0031A092,,,
2123,0031AAA103,25,0031A084,,,
2191,0031AAA103,26,0031A085,,,
2109,0031AAA103,27,0031A094,,,
2110,0031AAA103,28,0031A131,,,
2223,0031AAA103,29,0031A087,,,
2085,0031AAA104,1,0030B015補,,,
1695,0031AAA104,2,0028B043補,,,
2137,0031AAA104,3,0031A044,,,
2146,0031AAA104,4,0031A045,,,
2169,0031AAA104,5,0031A051,,,
2119,0031AAA104,6,0031A050,,,
2028,0031AAA104,7,0030A029補,,,
2035,0031AAA104,8,0030B020補,,,
2182,0031AAA104,9,0031A053,,,
2197,0031AAA104,10,0031A048,,,
2157,0031AAA104,11,0031A047,,,
2128,0031AAA104,12,0031A054,,,
2198,0031AAA104,13,0031A049,,,
2192,0031AAA104,14,0031A043,,,
2159,0031AAA104,15,0031A046,,,
2161,0031AAA104,16,0031A117,,,
2101,0031AAA104,17,0031A111,,,
1367,0031AAA104,18,0026B163補,,,
2230,0031AAA104,19,0031A118,,,
2142,0031AAA104,20,0031A109,,,
2106,0031AAA104,21,0031A110,,,
2213,0031AAA104,22,0031A108,,,
2100,0031AAA104,23,0031A121,,,
2222,0031AAA104,24,0031A120,,,
2195,0031AAA104,25,0031A116,,,
2228,0031AAA104,26,0031A115,,,
2184,0031AAA104,27,0031A114,,,
2151,0031AAA104,28,0031A113,,,
2145,0031AAA104,29,0031A119,,,
2201,0031AAA105,1,0031A129,,,
2138,0031AAA105,2,0031A128,,,
2130,0031AAA105,3,0031A126,,,
2217,0031AAA105,4,0031A122,,,
2134,0031AAA105,5,0031A133,,,
2055,0031AAA105,6,0030B049補,,,
2164,0031AAA105,7,0031A132,,,
2163,0031AAA105,8,0031A123,,,
2152,0031AAA105,9,0031A125,,,
2125,0031AAA105,10,0031A130,,,
2172,0031AAA105,11,0031A127,,,
2133,0031AAA105,12,0031A041,,,
2147,0031AAA105,13,0031A036,,,
2199,0031AAA105,14,0031A038,,,
1037,0031AAA105,15,0031A039,,,
2117,0031AAA105,16,0031A028,,,
2177,0031AAA105,17,0031A055,,,
2209,0031AAA105,18,0031A037,,,
2121,0031AAA105,19,0031A030,,,
2132,0031AAA105,20,0031A052,,,
2000,0031AAA105,21,0030A019補,,,
2212,0031AAA105,22,0031A035,,,
2189,0031AAA105,23,0031A034,,,
2135,0031AAA105,24,0031A031,,,
2143,0031AAA105,25,0031A032,,,
2203,0031AAA105,26,0031A029,,,
2156,0031AAA105,27,0031A033,,,
2226,0031AAA105,28,0031A042,,,
2173,0031AAA105,29,0031A040,,,
328,0031AAA105,30,0001A014補,,,
2168,0031BAA101,1,0031A072補,,,
2162,0031BAA101,2,0031A076補,,,
2223,0031BAA101,3,0031A087補,,,
2266,0031BAA101,4,0031B024,,,
2131,0031BAA101,5,0031B035,,,
2236,0031BAA101,6,0031B027,,,
2231,0031BAA101,7,0031B036,,,
2189,0031BAA101,8,0031A034補,,,
2272,0031BAA101,9,0031B031,,,
2253,0031BAA101,10,0031B025,,,
1199,0031BAA101,11,0026A039補,,,
2277,0031BAA101,12,0031B033,,,
2249,0031BAA101,13,0031B032,,,
2242,0031BAA101,14,0031B029,,,
2254,0031BAA101,15,0031B030,,,
2255,0031BAA101,16,0031B028,,,
2247,0031BAA101,17,0031B034,,,
2292,0031BAA101,18,0031B026,,,
2261,0031BAA101,19,0031B039,,,
2276,0031BAA101,20,0031B040,,,
2269,0031BAA101,21,0031B042,,,
2267,0031BAA101,22,0031B038,,,
2270,0031BAA101,23,0031B048,,,
2287,0031BAA101,24,0031B046,,,
2280,0031BAA101,25,0031B043,,,
2248,0031BAA101,26,0031B044,,,
2158,0031BAA101,27,0031A100補,,,
2125,0031BAA102,1,0031A130補,,,
2114,0031BAA102,2,0031A005補,,,
2194,0031BAA102,3,0031A003補,,,
2278,0031BAA102,4,0031B004,,,
2240,0031BAA102,5,0031B011,,,
2211,0031BAA102,6,0031A107補,,,
2241,0031BAA102,7,0031B009,,,
2291,0031BAA102,8,0031B001,,,
2094,0031BAA102,9,0031A017補,,,
2258,0031BAA102,10,0031B002,,,
2281,0031BAA102,11,0031B003,,,
2282,0031BAA102,12,0031B005,,,
2237,0031BAA102,13,0031B006,,,
2232,0031BAA102,14,0031B007,,,
2264,0031BAA102,15,0031B008,,,
2288,0031BAA102,16,0031B010,,,
2172,0031BAA102,17,0031A127補,,,
1268,0031BAA102,18,0026B029補,,,
2268,0031BAA102,19,0031B059,,,
2271,0031BAA102,20,0031B050,,,
2130,0031BAA102,21,0031A126補,,,
2257,0031BAA102,22,0031B052,,,
2233,0031BAA102,23,0031B051,,,
2250,0031BAA102,24,0031B055,,,
2243,0031BAA102,25,0031B057,,,
2256,0031BAA102,26,0031B053,,,
2148,0031BAA103,1,0031A061補,,,
2202,0031BAA103,2,0031A067補,,,
2285,0031BAA103,3,0031B045,,,
2102,0031BAA103,4,0031A112補,,,
2263,0031BAA103,5,0031B047,,,
2283,0031BAA103,6,0031B041,,,
2275,0031BAA103,7,0031B037,,,
2284,0031BAA103,8,0031B012,,,
2206,0031BAA103,9,0031A063補,,,
2260,0031BAA103,10,0031B049,,,
2244,0031BAA103,11,0031B060,,,
2286,0031BAA103,12,0031B058,,,
2245,0031BAA103,13,0031B056,,,
2183,0031BAA103,14,0031A057補,,,
2279,0031BAA103,15,0031B054,,,
2259,0031BAA103,16,0031B013,,,
2289,0031BAA103,17,0031B017,,,
2265,0031BAA103,18,0031B015,,,
2246,0031BAA103,19,0031B021,,,
2251,0031BAA103,20,0031B023,,,
2035,0031BAA103,21,0030B020補,,,
2274,0031BAA103,22,0031B018,,,
2238,0031BAA103,23,0031B019,,,
2262,0031BAA103,24,0031B016,,,
2273,0031BAA103,25,0031B020,,,
2252,0031BAA103,26,0031B014,,,
2235,0031BAA103,27,0031B022,,,
2162,0032AAA101,1,0031A076補,,,
2370,0032AAA101,2,0032A106,,,
2320,0032AAA101,3,0032A100,,,
2255,0032AAA101,4,0031B028補,,,
2150,0032AAA101,5,0032A062,,,
326,0032AAA101,6,0001A012補,,,
2237,0032AAA101,7,0031B006補,,,
2369,0032AAA101,8,0032A058,,,
2405,0032AAA101,9,0032A063,,,
2404,0032AAA101,10,0032A060,,,
2367,0032AAA101,11,0032A064,,,
2311,0032AAA101,12,0032A082,,,
2324,0032AAA101,13,0032A077,,,
2361,0032AAA101,14,0032A074,,,
2398,0032AAA101,15,0032A108,,,
2380,0032AAA101,16,0032A107,,,
2372,0032AAA101,17,0032A103,,,
2234,0032AAA101,18,0032A079,,,
2329,0032AAA101,19,0032A078,,,
2309,0032AAA101,20,0032A084,,,
2330,0032AAA101,21,0032A075,,,
2352,0032AAA101,22,0032A076,,,
2306,0032AAA101,23,0032A073,,,
2342,0032AAA101,24,0032A083,,,
2384,0032AAA101,25,0032A081,,,
2301,0032AAA101,26,0032A080,,,
2377,0032AAA101,27,0032A071,,,
2383,0032AAA101,28,0032A111,,,
2368,0032AAA101,29,0032A109,,,
2343,0032AAA101,30,0032A105,,,
2395,0032AAA101,31,0032A104,,,
2378,0032AAA101,32,0032A101,,,
2327,0032AAA101,33,0032A072,,,
2278,0032AAA102,1,0031B004補,,,
2125,0032AAA102,2,0031A130補,,,
2265,0032AAA102,3,0031B015補,,,
2401,0032AAA102,4,0032A061,,,
2396,0032AAA102,5,0032A067,,,
2392,0032AAA102,6,0032A066,,,
2364,0032AAA102,7,0032A068,,,
2238,0032AAA102,8,0031B019補,,,
2347,0032AAA102,9,0032A069,,,
2328,0032AAA102,10,0032A059,,,
2355,0032AAA102,11,0032A070,,,
2385,0032AAA102,12,0032A057,,,
2363,0032AAA102,13,0032A065,,,
2340,0032AAA102,14,0032A005,,,
2354,0032AAA102,15,0032A024,,,
2298,0032AAA102,16,0032A002,,,
2318,0032AAA102,17,0032A003,,,
2394,0032AAA102,18,0032A018,,,
2300,0032AAA102,19,0032A010,,,
2365,0032AAA102,20,0032A012,,,
2322,0032AAA102,21,0032A013,,,
2381,0032AAA102,22,0032A014,,,
2314,0032AAA102,23,0032A028,,,
2337,0032AAA102,24,0032A009,,,
2391,0032AAA102,25,0032A011,,,
2294,0032AAA102,26,0032A008,,,
2295,0032AAA102,27,0032A004,,,
2386,0032AAA102,28,0032A001,,,
2333,0032AAA102,29,0032A006,,,
2332,0032AAA102,30,0032A007,,,
2362,0032AAA102,31,0032A019,,,
2291,0032AAA102,32,0031B001補,,,
2402,0032AAA103,1,0032A026,,,
2325,0032AAA103,2,0032A027,,,
2233,0032AAA103,3,0031B051補,,,
2256,0032AAA103,4,0031B053補,,,
2250,0032AAA103,5,0031B055補,,,
2267,0032AAA103,6,0031B038補,,,
2158,0032AAA103,7,0031A100補,,,
2393,0032AAA103,8,0032A110,,,
2387,0032AAA103,9,0032A023,,,
2316,0032AAA103,10,0032A041,,,
2319,0032AAA103,11,0032A029,,,
2338,0032AAA103,12,0032A030,,,
2297,0032AAA103,13,0032A031,,,
2403,0032AAA103,14,0032A034,,,
2346,0032AAA103,15,0032A035,,,
2382,0032AAA103,16,0032A015,,,
2356,0032AAA103,17,0032A025,,,
2202,0032AAA103,18,0031A067補,,,
2244,0032AAA103,19,0031B060補,,,
2310,0032AAA103,20,0032A043,,,
2373,0032AAA103,21,0032A056,,,
2321,0032AAA103,22,0032A053,,,
2303,0032AAA103,23,0032A051,,,
2336,0032AAA103,24,0032A052,,,
2353,0032AAA103,25,0032A049,,,
2348,0032AAA103,26,0032A047,,,
2374,0032AAA103,27,0032A050,,,
2351,0032AAA103,28,0032A044,,,
1731,0032AAA103,29,0032A045,,,
2296,0032AAA103,30,0032A046,,,
2344,0032AAA103,31,0032A054,,,
2304,0032AAA103,32,0032A055,,,
1508,0032AAA104,1,0027B082補,,,
2326,0032AAA104,2,0032A099,,,
2308,0032AAA104,3,0032A032,,,
2350,0032AAA104,4,0032A042,,,
2331,0032AAA104,5,0032A033,,,
2307,0032AAA104,6,0032A040,,,
2302,0032AAA104,7,0032A037,,,
2341,0032AAA104,8,0032A017,,,
2376,0032AAA104,9,0032A038,,,
2399,0032AAA104,10,0032A039,,,
2359,0032AAA104,11,0032A036,,,
2317,0032AAA104,12,0032A091,,,
2285,0032AAA104,13,0031B045補,,,
2375,0032AAA104,14,0032A022,,,
2335,0032AAA104,15,0032A021,,,
2323,0032AAA104,16,0032A098,,,
2313,0032AAA104,17,0032A097,,,
2397,0032AAA104,18,0032A092,,,
2312,0032AAA104,19,0032A090,,,
2371,0032AAA104,20,0032A088,,,
2315,0032AAA104,21,0032A085,,,
2102,0032AAA104,22,0031A112補,,,
2366,0032AAA104,23,0032A094,,,
2275,0032AAA104,24,0031B037補,,,
2339,0032AAA104,25,0032A089,,,
2299,0032AAA104,26,0032A093,,,
2358,0032AAA104,27,0032A095,,,
2390,0032AAA104,28,0032A096,,,
2400,0032AAA104,29,0032A016,,,
2379,0032AAA104,30,0032A020,,,
2334,0032AAA104,31,0032A086,,,
2284,0032AAA104,32,0031B012補,,,
2517,0032BAA103,1,0032B024,,,
2418,0032BAA103,2,0032B143,,,
2311,0032BAA103,3,0032A082補,,,
2361,0032BAA103,4,0032A074補,,,
2408,0032BAA103,5,0032B141,,,
2529,0032BAA103,6,0032B147,,,
2535,0032BAA103,7,0032B144,,,
2555,0032BAA103,8,0032B142,,,
2305,0032BAA103,9,0032A102補,,,
2538,0032BAA103,10,0032B145,,,
2492,0032BAA103,11,0032B148,,,
2542,0032BAA103,12,0032B053,,,
2415,0032BAA103,13,0032B047,,,
2461,0032BAA103,14,0032B026,,,
2435,0032BAA103,15,0032B022,,,
2478,0032BAA103,16,0032B020,,,
2491,0032BAA103,17,0032B094,,,
2423,0032BAA103,18,0032B096,,,
2428,0032BAA103,19,0032B086,,,
2512,0032BAA103,20,0032B015,,,
2509,0032BAA103,21,0032B095,,,
2411,0032BAA103,22,0032B093,,,
2483,0032BAA103,23,0032B017,,,
2564,0032BAA103,24,0032B023,,,
2494,0032BAA103,25,0032B098,,,
2432,0032BAA103,26,0032B097,,,
2513,0032BAA103,27,0032B091,,,
2457,0032BAA103,28,0032B089,,,
2547,0032BAA103,29,0032B088,,,
2484,0032BAA103,30,0032B087,,,
2446,0032BAA103,31,0032B092,,,
2548,0032BAA104,1,0032B108,,,
2540,0032BAA104,2,0032B099,,,
2502,0032BAA104,3,0032B110,,,
2450,0032BAA104,4,0032B100,,,
2447,0032BAA104,5,0032B101,,,
2449,0032BAA104,6,0032B104,,,
2528,0032BAA104,7,0032B107,,,
2365,0032BAA104,8,0032A012補,,,
2525,0032BAA104,9,0032B001,,,
2490,0032BAA104,10,0032B018,,,
2562,0032BAA104,11,0032B004,,,
2536,0032BAA104,12,0032B019,,,
2559,0032BAA104,13,0032B021,,,
2518,0032BAA104,14,0032B009,,,
2417,0032BAA104,15,0032B014,,,
2506,0032BAA104,16,0032B012,,,
2558,0032BAA104,17,0032B010,,,
2407,0032BAA104,18,0032B025,,,
2499,0032BAA104,19,0032B008,,,
2369,0032BAA104,20,0032A058補,,,
2405,0032BAA104,21,0032A063補,,,
2493,0032BAA104,22,0032B016,,,
2480,0032BAA104,23,0032B002,,,
2522,0032BAA104,24,0032B028,,,
2452,0032BAA104,25,0032B003,,,
2470,0032BAA104,26,0032B007,,,
2460,0032BAA104,27,0032B005,,,
2466,0032BAA104,28,0032B006,,,
2519,0032BAA104,29,0032B011,,,
2511,0032BAA104,30,0032B013,,,
2419,0032BAA104,31,0032B027,,,
2401,0032BAA101,1,0032A061補,,,
2514,0032BAA101,2,0032B111,,,
2373,0032BAA101,3,0032A056補,,,
2485,0032BAA101,4,0032B131,,,
2515,0032BAA101,5,0032B127,,,
2374,0032BAA101,6,0032A050補,,,
2541,0032BAA101,7,0032B050,,,
2472,0032BAA101,8,0032B048,,,
2537,0032BAA101,9,0032B046,,,
2453,0032BAA101,10,0032B031,,,
2550,0032BAA101,11,0032B040,,,
2429,0032BAA101,12,0032B029,,,
2451,0032BAA101,13,0032B042,,,
2438,0032BAA101,14,0032B041,,,
2481,0032BAA101,15,0032B030,,,
2425,0032BAA101,16,0032B032,,,
2551,0032BAA101,17,0032B049,,,
2414,0032BAA101,18,0032B044,,,
2364,0032BAA101,19,0032A068補,,,
2347,0032BAA101,20,0032A069補,,,
2534,0032BAA101,21,0032B056,,,
2498,0032BAA101,22,0032B051,,,
2410,0032BAA101,23,0032B045,,,
2549,0032BAA101,24,0032B043,,,
2430,0032BAA101,25,0032B055,,,
2422,0032BAA101,26,0032B038,,,
2409,0032BAA101,27,0032B036,,,
2507,0032BAA101,28,0032B039,,,
2508,0032BAA101,29,0032B052,,,
2505,0032BAA101,30,0032B054,,,
2424,0032BAA101,31,0032B037,,,
2504,0032BAA101,32,0032B035,,,
2479,0032BAA102,1,0032B057,,,
2351,0032BAA102,2,0032A044補,,,
2474,0032BAA102,3,0032B135,,,
2531,0032BAA102,4,0032B129,,,
1731,0032BAA102,5,0032A045補,,,
2475,0032BAA102,6,0032B079,,,
2527,0032BAA102,7,0032B082,,,
2473,0032BAA102,8,0032B083,,,
2379,0032BAA102,9,0032A020補,,,
2486,0032BAA102,10,0032B070,,,
2439,0032BAA102,11,0032B068,,,
2530,0032BAA102,12,0032B065,,,
2503,0032BAA102,13,0032B058,,,
2500,0032BAA102,14,0032B078,,,
