序號,路期,號碼,備註,路考日期,路考項目,
30569,0190BAA106,13,0190B004,8/3/23 0:00,2,
29526,0190BAA106,14,0190B014,8/3/23 0:00,2,
30571,0190BAA106,15,0190B016,8/3/23 0:00,2,
30634,0190BAA106,16,0190B008,8/3/23 0:00,2,
30238,0190BAA107,1,0188B042補,8/3/23 0:00,2,
30298,0190BAA107,2,0190A090補,8/3/23 0:00,2,
28266,0190BAA107,3,0171B092補,8/3/23 0:00,2,
30218,0190BAA107,4,0188B049補,8/3/23 0:00,2,
30466,0190BAA107,5,0190A092補,8/3/23 0:00,2,
30438,0190BAA107,6,0190B019,8/3/23 0:00,2,
30501,0190BAA107,7,0190B020,8/3/23 0:00,2,
30502,0190BAA107,8,0190B084,8/3/23 0:00,2,
30609,0190BAA107,9,0190B087,8/3/23 0:00,2,
30599,0190BAA107,10,0190B096,8/3/23 0:00,2,
30567,0190BAA107,11,0190B094,8/3/23 0:00,2,
30628,0190BAA107,12,0190B089,8/3/23 0:00,2,
30597,0190BAA107,13,0190B090,8/3/23 0:00,2,
30638,0190BAA107,14,0190B103,8/3/23 0:00,2,
30542,0190BAA107,15,0190B092,8/3/23 0:00,2,
30575,0190BAA107,16,0190B104,8/3/23 0:00,2,
30344,0190BAA107,17,0189B045補,8/3/23 0:00,2,
30465,0190BAA108,1,0190A089補,8/3/23 0:00,1,
29006,0190BAA108,2,0179B047補,8/3/23 0:00,2,
30443,0190BAA108,3,0190A091補,8/3/23 0:00,2,
29410,0190BAA108,4,0181A092補,8/3/23 0:00,2,
30620,0190BAA108,5,0190B109,8/3/23 0:00,2,
30424,0190BAA108,6,0190A022補,8/3/23 0:00,2,
30430,0190BAA108,7,0190B001,8/3/23 0:00,2,
30523,0190BAA108,8,0190B010,8/3/23 0:00,2,
27867,0190BAA108,9,0190B011,8/3/23 0:00,2,
30318,0190BAA108,10,0190B015,8/3/23 0:00,2,
30335,0190BAA108,11,0190B012,8/3/23 0:00,2,
30342,0190BAA108,12,0189B053補,8/3/23 0:00,2,
30547,0190BAA108,13,0190B088,8/3/23 0:00,2,
30526,0190BAA108,14,0190B091,8/3/23 0:00,2,
30640,0190BAA108,15,0190B093,8/3/23 0:00,2,
30534,0190BAA108,16,0190B085,8/3/23 0:00,2,
30407,0190BAA109,1,0190A018補,8/3/23 0:00,1,
30427,0190BAA109,2,0190A073補,8/3/23 0:00,2,
30481,0190BAA109,3,0190A010補,8/3/23 0:00,2,
30619,0190BAA109,4,0190B110,8/3/23 0:00,2,
30616,0190BAA109,5,0190B101,8/3/23 0:00,2,
30621,0190BAA109,6,0190B102,8/3/23 0:00,2,
30541,0190BAA109,7,0190B082,8/3/23 0:00,2,
30533,0190BAA109,8,0190B083,8/3/23 0:00,2,
30617,0190BAA109,9,0190B086,8/3/23 0:00,2,
30587,0190BAA109,10,0190B081,8/3/23 0:00,2,
30535,0190BAA109,11,0190B005,8/3/23 0:00,2,
30613,0190BAA109,12,0190B017,8/3/23 0:00,2,
30585,0190BAA109,13,0190B018,8/3/23 0:00,2,
30559,0190BAA109,14,0190B009,8/3/23 0:00,2,
30584,0190BAA109,15,0190B006,8/3/23 0:00,2,
30632,0190BAA109,16,0190B007,8/3/23 0:00,2,
30430,0191AAA101,1,0190B001補,8/21/23 0:00,1,
30498,0191AAA101,2,0190B013補,8/21/23 0:00,2,
30569,0191AAA101,3,0190B004補,8/21/23 0:00,2,
30571,0191AAA101,4,0190B016補,8/21/23 0:00,2,
30511,0191AAA101,5,0191A023,8/21/23 0:00,2,
30688,0191AAA101,6,0191A020,8/21/23 0:00,2,
30618,0191AAA101,7,0191A015,8/21/23 0:00,2,
30442,0191AAA101,8,0190A009補,8/21/23 0:00,2,
30656,0191AAA101,9,0191A001,8/21/23 0:00,2,
30592,0191AAA101,10,0191A002,8/21/23 0:00,2,
30380,0191AAA101,11,0191A003,8/21/23 0:00,2,
30552,0191AAA101,12,0191A004,8/21/23 0:00,2,
30735,0191AAA101,13,0191A024,8/21/23 0:00,2,
30732,0191AAA101,14,0191A011,8/21/23 0:00,2,
30733,0191AAA101,15,0191A029,8/21/23 0:00,2,
30686,0191AAA101,16,0191A009,8/21/23 0:00,2,
30743,0191AAA101,17,0191A012,8/21/23 0:00,2,
30697,0191AAA101,18,0191A013,8/21/23 0:00,2,
30681,0191AAA101,19,0191A014,8/21/23 0:00,2,
30464,0191AAA102,1,0190A088補,8/21/23 0:00,1,
30614,0191AAA102,2,0190B100補,8/21/23 0:00,2,
30573,0191AAA102,3,0190B105補,8/21/23 0:00,2,
30379,0191AAA102,4,0191A057,8/21/23 0:00,2,
30711,0191AAA102,5,0191A055,8/21/23 0:00,2,
30659,0191AAA102,6,0191A053,8/21/23 0:00,2,
30652,0191AAA102,7,0191A065,8/21/23 0:00,2,
30545,0191AAA102,8,0190B095補,8/21/23 0:00,2,
30700,0191AAA102,9,0191A124,8/21/23 0:00,2,
30756,0191AAA102,10,0191A120,8/21/23 0:00,2,
30740,0191AAA102,11,0191A114,8/21/23 0:00,2,
30702,0191AAA102,12,0191A033,8/21/23 0:00,2,
30664,0191AAA102,13,0191A027,8/21/23 0:00,2,
30650,0191AAA102,14,0191A028,8/21/23 0:00,2,
30660,0191AAA102,15,0191A107,8/21/23 0:00,2,
30512,0191AAA102,16,0191A095,8/21/23 0:00,2,
30691,0191AAA102,17,0191A101,8/21/23 0:00,2,
30709,0191AAA102,18,0191A135,8/21/23 0:00,2,
30669,0191AAA102,19,0191A104,8/21/23 0:00,2,
30528,0191AAA103,1,0190B026補,8/21/23 0:00,1,
30453,0191AAA103,2,0190A071補,8/21/23 0:00,2,
30524,0191AAA103,3,0190B042補,8/21/23 0:00,2,
30766,0191AAA103,4,0191A115,8/21/23 0:00,2,
30679,0191AAA103,5,0191A112,8/21/23 0:00,2,
30727,0191AAA103,6,0191A117,8/21/23 0:00,2,
30689,0191AAA103,7,0191A141,8/21/23 0:00,2,
30601,0191AAA103,8,0191A096,8/21/23 0:00,2,
30440,0191AAA103,9,0191A139,8/21/23 0:00,2,
30758,0191AAA103,10,0191A099,8/21/23 0:00,2,
30713,0191AAA103,11,0191A140,8/21/23 0:00,2,
30649,0191AAA103,12,0191A088,8/21/23 0:00,2,
30657,0191AAA103,13,0191A102,8/21/23 0:00,2,
30655,0191AAA103,14,0191A105,8/21/23 0:00,2,
30654,0191AAA103,15,0191A091,8/21/23 0:00,2,
30682,0191AAA103,16,0191A092,8/21/23 0:00,2,
30725,0191AAA103,17,0191A093,8/21/23 0:00,2,
30744,0191AAA103,18,0191A080,8/21/23 0:00,2,
29675,0191AAA103,19,0182A030補,8/21/23 0:00,2,
30757,0191AAA104,1,0191A125,8/21/23 0:00,1,
30238,0191AAA104,2,0188B042補,8/21/23 0:00,2,
30298,0191AAA104,3,0190A090補,8/21/23 0:00,2,
30218,0191AAA104,4,0188B049補,8/21/23 0:00,2,
30438,0191AAA104,5,0190B019補,8/21/23 0:00,2,
30502,0191AAA104,6,0190B084補,8/21/23 0:00,2,
30534,0191AAA104,7,0190B085補,8/21/23 0:00,2,
30677,0191AAA104,8,0191A123,8/21/23 0:00,2,
30642,0191AAA104,9,0190B022補,8/21/23 0:00,2,
30641,0191AAA104,10,0190B021補,8/21/23 0:00,2,
30640,0191AAA104,11,0190B093補,8/21/23 0:00,2,
30526,0191AAA104,12,0190B091補,8/21/23 0:00,2,
30567,0191AAA104,13,0190B094補,8/21/23 0:00,2,
30575,0191AAA104,14,0190B104補,8/21/23 0:00,2,
30767,0191AAA104,15,0191A108,8/21/23 0:00,2,
30768,0191AAA104,16,0191A109,8/21/23 0:00,2,
30568,0191AAA104,17,0191A110,8/21/23 0:00,2,
30708,0191AAA104,18,0191A111,8/21/23 0:00,2,
30716,0191AAA104,19,0191A122,8/21/23 0:00,2,
30544,0191AAA105,1,0190B117補,8/21/23 0:00,2,
30609,0191AAA105,2,0190B087補,8/21/23 0:00,2,
27867,0191AAA105,3,0190B011補,8/21/23 0:00,2,
30318,0191AAA105,4,0190B015補,8/21/23 0:00,2,
30584,0191AAA105,5,0190B006補,8/21/23 0:00,2,
30651,0191AAA105,6,0191A047,8/21/23 0:00,2,
30693,0191AAA105,7,0191A038,8/21/23 0:00,2,
30581,0191AAA105,8,0191A136,8/21/23 0:00,2,
30470,0191AAA105,9,0191A081,8/21/23 0:00,2,
30687,0191AAA105,10,0191A082,8/21/23 0:00,2,
30745,0191AAA105,11,0191A021,8/21/23 0:00,2,
30673,0191AAA105,12,0191A022,8/21/23 0:00,2,
30112,0191AAA105,13,0191A005,8/21/23 0:00,2,
30611,0191AAA105,14,0191A006,8/21/23 0:00,2,
30694,0191AAA105,15,0191A007,8/21/23 0:00,2,
30714,0191AAA105,16,0191A008,8/21/23 0:00,2,
30741,0191AAA105,17,0191A116,8/21/23 0:00,2,
30729,0191AAA105,18,0191A118,8/21/23 0:00,2,
30730,0191AAA105,19,0191A119,8/21/23 0:00,2,
30521,0191AAA106,1,0190B054補,8/22/23 0:00,1,
30555,0191AAA106,2,0190B057補,8/22/23 0:00,2,
30560,0191AAA106,3,0190B078補,8/22/23 0:00,2,
30721,0191AAA106,4,0191A071,8/22/23 0:00,2,
30648,0191AAA106,5,0191A131,8/22/23 0:00,2,
30644,0191AAA106,6,0191A132,8/22/23 0:00,2,
30643,0191AAA106,7,0191A134,8/22/23 0:00,2,
30746,0191AAA106,8,0191A127,8/22/23 0:00,2,
30722,0191AAA106,9,0191A128,8/22/23 0:00,2,
30728,0191AAA106,10,0191A129,8/22/23 0:00,2,
30718,0191AAA106,11,0191A126,8/22/23 0:00,2,
30531,0191AAA106,12,0190B063補,8/22/23 0:00,2,
30605,0191AAA106,13,0190B062補,8/22/23 0:00,2,
30707,0191AAA106,14,0191A069,8/22/23 0:00,2,
30723,0191AAA106,15,0191A070,8/22/23 0:00,2,
30765,0191AAA106,16,0191A072,8/22/23 0:00,2,
30759,0191AAA106,17,0191A073,8/22/23 0:00,2,
30726,0191AAA106,18,0191A075,8/22/23 0:00,2,
30215,0191AAA107,1,0190B030補,8/22/23 0:00,1,
30606,0191AAA107,2,0190B051補,8/22/23 0:00,2,
30635,0191AAA107,3,0190B045補,8/22/23 0:00,2,
30742,0191AAA107,4,0191A130,8/22/23 0:00,2,
30731,0191AAA107,5,0191A133,8/22/23 0:00,2,
30251,0191AAA107,6,0188B030補,8/22/23 0:00,2,
30724,0191AAA107,7,0191A097,8/22/23 0:00,2,
30489,0191AAA107,8,0191A137,8/22/23 0:00,2,
30734,0191AAA107,9,0191A084,8/22/23 0:00,2,
30602,0191AAA107,10,0191A098,8/22/23 0:00,2,
30678,0191AAA107,11,0191A090,8/22/23 0:00,2,
30671,0191AAA107,12,0191A138,8/22/23 0:00,2,
30704,0191AAA107,13,0191A106,8/22/23 0:00,2,
30695,0191AAA107,14,0191A085,8/22/23 0:00,2,
30705,0191AAA107,15,0191A089,8/22/23 0:00,2,
30645,0191AAA107,16,0191A103,8/22/23 0:00,2,
30639,0191AAA107,17,0190B115補,8/22/23 0:00,2,
30701,0191AAA107,18,0191A010,8/22/23 0:00,2,
30608,0191AAA108,1,0190B032補,8/22/23 0:00,1,
30619,0191AAA108,2,0190B110補,8/22/23 0:00,2,
30710,0191AAA108,3,0191A016,8/22/23 0:00,2,
30583,0191AAA108,4,0191A030,8/22/23 0:00,2,
30543,0191AAA108,5,0191A031,8/22/23 0:00,2,
30717,0191AAA108,6,0191A032,8/22/23 0:00,2,
30233,0191AAA108,7,0191A018,8/22/23 0:00,2,
30510,0191AAA108,8,0191A017,8/22/23 0:00,2,
30662,0191AAA108,9,0191A019,8/22/23 0:00,2,
30663,0191AAA108,10,0191A035,8/22/23 0:00,2,
30661,0191AAA108,11,0191A025,8/22/23 0:00,2,
30676,0191AAA108,12,0191A034,8/22/23 0:00,2,
30653,0191AAA108,13,0191A026,8/22/23 0:00,2,
30715,0191AAA108,14,0191A048,8/22/23 0:00,2,
30685,0191AAA108,15,0191A066,8/22/23 0:00,2,
30692,0191AAA108,16,0191A063,8/22/23 0:00,2,
30698,0191AAA108,17,0191A061,8/22/23 0:00,2,
30683,0191AAA108,18,0191A067,8/22/23 0:00,2,
30549,0191AAA109,1,0190B069補,8/22/23 0:00,1,
29006,0191AAA109,2,0179B047補,8/22/23 0:00,2,
30719,0191AAA109,3,0191A054,8/22/23 0:00,2,
30684,0191AAA109,4,0191A068,8/22/23 0:00,2,
30469,0191AAA109,5,0190A044補,8/22/23 0:00,2,
30508,0191AAA109,6,0191A037,8/22/23 0:00,2,
30720,0191AAA109,7,0191A062,8/22/23 0:00,2,
30582,0191AAA109,8,0191A042,8/22/23 0:00,2,
30591,0191AAA109,9,0191A046,8/22/23 0:00,2,
30509,0191AAA109,10,0191A058,8/22/23 0:00,2,
30590,0191AAA109,11,0191A044,8/22/23 0:00,2,
30553,0191AAA109,12,0191A050,8/22/23 0:00,2,
30490,0191AAA109,13,0191A059,8/22/23 0:00,2,
30579,0191AAA109,14,0191A043,8/22/23 0:00,2,
30703,0191AAA109,15,0191A041,8/22/23 0:00,2,
30712,0191AAA109,16,0191A049,8/22/23 0:00,2,
30554,0191AAA109,17,0191A064,8/22/23 0:00,2,
30600,0191AAA109,18,0191A052,8/22/23 0:00,2,
30589,0191AAA110,1,0190B076補,8/22/23 0:00,1,
30587,0191AAA110,2,0190B081補,8/22/23 0:00,2,
30747,0191AAA110,3,0191A121,8/22/23 0:00,2,
30763,0191AAA110,4,0191A074,8/22/23 0:00,2,
30749,0191AAA110,5,0191A078,8/22/23 0:00,2,
30696,0191AAA110,6,0191A036,8/22/23 0:00,2,
30706,0191AAA110,7,0191A040,8/22/23 0:00,2,
30736,0191AAA110,8,0191A051,8/22/23 0:00,2,
30646,0191AAA110,9,0191A039,8/22/23 0:00,2,
30680,0191AAA110,10,0191A086,8/22/23 0:00,2,
30670,0191AAA110,11,0191A100,8/22/23 0:00,2,
30672,0191AAA110,12,0191A087,8/22/23 0:00,2,
30488,0191AAA110,13,0191A045,8/22/23 0:00,2,
30658,0191AAA110,14,0191A056,8/22/23 0:00,2,
30513,0191AAA110,15,0191A060,8/22/23 0:00,2,
30738,0191AAA110,16,0191A076,8/22/23 0:00,2,
30739,0191AAA110,17,0191A079,8/22/23 0:00,2,
30737,0191AAA110,18,0191A077,8/22/23 0:00,2,
30660,0191BAA101,1,0191A107補,9/7/23 0:00,1,
30438,0191BAA101,2,0190B019補,9/7/23 0:00,1,
30534,0191BAA101,3,0190B085補,9/7/23 0:00,1,
30680,0191BAA101,4,0191A086補,9/7/23 0:00,2,
30734,0191BAA101,5,0191A084補,9/7/23 0:00,2,
30602,0191BAA101,6,0191A098補,9/7/23 0:00,2,
30761,0191BAA101,7,0191B026,9/7/23 0:00,2,
30665,0191BAA101,8,0191B014,9/7/23 0:00,2,
30675,0191BAA101,9,0191B015,9/7/23 0:00,2,
30781,0191BAA101,10,0191B027,9/7/23 0:00,2,
30788,0191BAA101,11,0191B022,9/7/23 0:00,2,
30841,0191BAA101,12,0191B023,9/7/23 0:00,2,
30809,0191BAA101,13,0191B024,9/7/23 0:00,2,
30803,0191BAA101,14,0191B025,9/7/23 0:00,2,
30820,0191BAA101,15,0191B020,9/7/23 0:00,2,
30834,0191BAA101,16,0191B019,9/7/23 0:00,2,
30815,0191BAA101,17,0191B035,9/7/23 0:00,2,
30656,0191BAA102,1,0191A001補,9/7/23 0:00,1,
30745,0191BAA102,2,0191A021補,9/7/23 0:00,1,
30215,0191BAA102,3,0190B030補,9/7/23 0:00,1,
30766,0191BAA102,4,0191A115補,9/7/23 0:00,2,
30747,0191BAA102,5,0191A121補,9/7/23 0:00,2,
30732,0191BAA102,6,0191A011補,9/7/23 0:00,2,
30592,0191BAA102,7,0191A002補,9/7/23 0:00,2,
30775,0191BAA102,8,0191B029,9/7/23 0:00,2,
30755,0191BAA102,9,0191B041,9/7/23 0:00,2,
30753,0191BAA102,10,0191B031,9/7/23 0:00,2,
30752,0191BAA102,11,0191B016,9/7/23 0:00,2,
30718,0191BAA102,12,0191A126補,9/7/23 0:00,2,
30441,0191BAA102,13,0191B030,9/7/23 0:00,2,
30791,0191BAA102,14,0191B040,9/7/23 0:00,2,
30807,0191BAA102,15,0191B037,9/7/23 0:00,2,
30811,0191BAA102,16,0191B021,9/7/23 0:00,2,
30544,0191BAA103,1,0190B117補,9/7/23 0:00,1,
30638,0191BAA103,2,0190B103補,9/7/23 0:00,1,
30677,0191BAA103,3,0191A123補,9/7/23 0:00,2,
30708,0191BAA103,4,0191A111補,9/7/23 0:00,2,
30502,0191BAA103,5,0190B084補,9/7/23 0:00,2,
30818,0191BAA103,6,0191B009,9/7/23 0:00,2,
30612,0191BAA103,7,0191B090,9/7/23 0:00,2,
30627,0191BAA103,8,0191B089,9/7/23 0:00,2,
30539,0191BAA103,9,0191A083補,9/7/23 0:00,2,
30794,0191BAA103,10,0191B074,9/7/23 0:00,2,
30787,0191BAA103,11,0191B078,9/7/23 0:00,2,
30825,0191BAA103,12,0191B075,9/7/23 0:00,2,
30796,0191BAA103,13,0191B073,9/7/23 0:00,2,
30816,0191BAA103,14,0191B076,9/7/23 0:00,2,
30760,0191BAA103,15,0191B072,9/7/23 0:00,2,
30805,0191BAA103,16,0191B080,9/7/23 0:00,2,
30751,0191BAA103,17,0191B082,9/7/23 0:00,2,
30720,0191BAA104,1,0191A062補,9/7/23 0:00,1,
30692,0191BAA104,2,0191A063補,9/7/23 0:00,1,
30685,0191BAA104,3,0191A066補,9/7/23 0:00,2,
30591,0191BAA104,4,0191A046補,9/7/23 0:00,2,
30669,0191BAA104,5,0191A104補,9/7/23 0:00,2,
30626,0191BAA104,6,0191B088,9/7/23 0:00,2,
30691,0191BAA104,7,0191A101補,9/7/23 0:00,2,
30683,0191BAA104,8,0191A067補,9/7/23 0:00,2,
30553,0191BAA104,9,0191A050補,9/7/23 0:00,2,
30659,0191BAA104,10,0191A053補,9/7/23 0:00,2,
30740,0191BAA104,11,0191A114補,9/7/23 0:00,2,
30776,0191BAA104,12,0191B083,9/7/23 0:00,2,
30778,0191BAA104,13,0191B070,9/7/23 0:00,2,
30786,0191BAA104,14,0191B081,9/7/23 0:00,2,
30814,0191BAA104,15,0191B077,9/7/23 0:00,2,
30833,0191BAA104,16,0191B039,9/7/23 0:00,2,
30798,0191BAA104,17,0191B086,9/7/23 0:00,2,
30573,0191BAA105,1,0190B105補,9/7/23 0:00,1,
30526,0191BAA105,2,0190B091補,9/7/23 0:00,1,
30727,0191BAA105,3,0191A117補,9/7/23 0:00,1,
30450,0191BAA105,4,0190A052補,9/7/23 0:00,1,
30652,0191BAA105,5,0191A065補,9/7/23 0:00,2,
30831,0191BAA105,6,0191B018,9/7/23 0:00,2,
30800,0191BAA105,7,0191B028,9/7/23 0:00,2,
30698,0191BAA105,8,0191A061補,9/7/23 0:00,2,
30600,0191BAA105,9,0191A052補,9/7/23 0:00,2,
30827,0191BAA105,10,0191B079,9/7/23 0:00,2,
30810,0191BAA105,11,0191B071,9/7/23 0:00,2,
30773,0191BAA105,12,0191B034,9/7/23 0:00,2,
30789,0191BAA105,13,0191B038,9/7/23 0:00,2,
30824,0191BAA105,14,0191B033,9/7/23 0:00,2,
30837,0191BAA105,15,0191B036,9/7/23 0:00,2,
30774,0191BAA105,16,0191B017,9/7/23 0:00,2,
30707,0191BAA106,1,0191A069補,9/8/23 0:00,1,
30763,0191BAA106,2,0191A074補,9/8/23 0:00,1,
30678,0191BAA106,3,0191A090補,9/8/23 0:00,1,
30645,0191BAA106,4,0191A103補,9/8/23 0:00,1,
30688,0191BAA106,5,0191A020補,9/8/23 0:00,2,
30605,0191BAA106,6,0190B062補,9/8/23 0:00,2,
30801,0191BAA106,7,0191B057,9/8/23 0:00,2,
30666,0191BAA106,8,0191B042,9/8/23 0:00,2,
30813,0191BAA106,9,0191B056,9/8/23 0:00,2,
30782,0191BAA106,10,0191B043,9/8/23 0:00,2,
30777,0191BAA106,11,0191B044,9/8/23 0:00,2,
30750,0191BAA106,12,0191B045,9/8/23 0:00,2,
30797,0191BAA106,13,0191B059,9/8/23 0:00,2,
30793,0191BAA106,14,0191B046,9/8/23 0:00,2,
30771,0191BAA106,15,0191B052,9/8/23 0:00,2,
30767,0191BAA107,1,0191A108補,9/8/23 0:00,1,
30679,0191BAA107,2,0191A112補,9/8/23 0:00,1,
30581,0191BAA107,3,0191A136補,9/8/23 0:00,2,
30704,0191BAA107,4,0191A106補,9/8/23 0:00,2,
29346,0191BAA107,5,0181A081補,9/8/23 0:00,2,
30744,0191BAA107,6,0191A080補,9/8/23 0:00,2,
30780,0191BAA107,7,0191B084,9/8/23 0:00,2,
30785,0191BAA107,8,0191B058,9/8/23 0:00,2,
30823,0191BAA107,9,0191B061,9/8/23 0:00,2,
30839,0191BAA107,10,0191B062,9/8/23 0:00,2,
30806,0191BAA107,11,0191B064,9/8/23 0:00,2,
30699,0191BAA107,12,0191B068,9/8/23 0:00,2,
30779,0191BAA107,13,0191B066,9/8/23 0:00,2,
30840,0191BAA107,14,0191B053,9/8/23 0:00,2,
30808,0191BAA107,15,0191B054,9/8/23 0:00,2,
30784,0191BAA107,16,0191B055,9/8/23 0:00,2,
30644,0191BAA108,1,0191A132補,9/8/23 0:00,1,
30643,0191BAA108,2,0191A134補,9/8/23 0:00,1,
30047,0191BAA108,3,0186B006補,9/8/23 0:00,2,
30318,0191BAA108,4,0190B015補,9/8/23 0:00,2,
30653,0191BAA108,5,0191A026補,9/8/23 0:00,2,
30822,0191BAA108,6,0191B032,9/8/23 0:00,2,
30764,0191BAA108,7,0191B010,9/8/23 0:00,2,
30561,0191BAA108,8,0191B013,9/8/23 0:00,2,
30667,0191BAA108,9,0191B002,9/8/23 0:00,2,
30277,0191BAA108,10,0191B003,9/8/23 0:00,2,
30762,0191BAA108,11,0191B004,9/8/23 0:00,2,
30828,0191BAA108,12,0191B007,9/8/23 0:00,2,
30821,0191BAA108,13,0191B005,9/8/23 0:00,2,
30790,0191BAA108,14,0191B006,9/8/23 0:00,2,
30400,0191BAA108,15,0189B002補,9/8/23 0:00,2,
30470,0191BAA109,1,0191A081補,9/8/23 0:00,1,
30649,0191BAA109,2,0191A088補,9/8/23 0:00,1,
30682,0191BAA109,3,0191A092補,9/8/23 0:00,2,
30512,0191BAA109,4,0191A095補,9/8/23 0:00,2,
30738,0191BAA109,5,0191A076補,9/8/23 0:00,2,
30769,0191BAA109,6,0191B060,9/8/23 0:00,2,
30783,0191BAA109,7,0191B008,9/8/23 0:00,2,
30562,0191BAA109,8,0191B001,9/8/23 0:00,2,
30836,0191BAA109,9,0191B047,9/8/23 0:00,2,
30829,0191BAA109,10,0191B063,9/8/23 0:00,2,
30812,0191BAA109,11,0191B048,9/8/23 0:00,2,
30754,0191BAA109,12,0191B049,9/8/23 0:00,2,
30830,0191BAA109,13,0191B050,9/8/23 0:00,2,
30817,0191BAA109,14,0191B051,9/8/23 0:00,2,
30799,0191BAA109,15,0191B069,9/8/23 0:00,2,
30769,0192AAA101,1,0191B060補,9/22/23 0:00,1,
30605,0192AAA101,2,0190B062補,9/22/23 0:00,1,
30709,0192AAA101,3,0191A135補,9/22/23 0:00,2,
30744,0192AAA101,4,0191A080補,9/22/23 0:00,2,
30815,0192AAA101,5,0191B035補,9/22/23 0:00,2,
30774,0192AAA101,6,0191B017補,9/22/23 0:00,2,
30808,0192AAA101,7,0191B054補,9/22/23 0:00,2,
30826,0192AAA101,8,0191B065補,9/22/23 0:00,2,
30863,0192AAA101,9,0192A026,9/22/23 0:00,2,
30854,0192AAA101,10,0192A022,9/22/23 0:00,2,
30689,0192AAA101,11,0191A141補,9/22/23 0:00,2,
30835,0192AAA101,12,0192A024,9/22/23 0:00,2,
30862,0192AAA101,13,0192A018,9/22/23 0:00,2,
30491,0192AAA101,14,0192A023,9/22/23 0:00,2,
30811,0192AAA102,1,0191B021補,9/22/23 0:00,1,
30627,0192AAA102,2,0191B089補,9/22/23 0:00,1,
30704,0192AAA102,3,0191A106補,9/22/23 0:00,2,
30624,0192AAA102,4,0190B024補,9/22/23 0:00,2,
30834,0192AAA102,5,0191B019補,9/22/23 0:00,2,
30674,0192AAA102,6,0191B011補,9/22/23 0:00,2,
30770,0192AAA102,7,0192A015,9/22/23 0:00,2,
30853,0192AAA102,8,0192A016,9/22/23 0:00,2,
30804,0192AAA102,9,0191B087補,9/22/23 0:00,2,
30868,0192AAA102,10,0192A020,9/22/23 0:00,2,
30859,0192AAA102,11,0192A019,9/22/23 0:00,2,
30846,0192AAA102,12,0192A017,9/22/23 0:00,2,
30857,0192AAA102,13,0192A021,9/22/23 0:00,2,
29675,0192AAA102,14,0182A030補,9/22/23 0:00,2,
30754,0192AAA103,1,0191B049補,9/22/23 0:00,1,
30817,0192AAA103,2,0191B051補,9/22/23 0:00,1,
30526,0192AAA103,3,0190B091補,9/22/23 0:00,1,
30683,0192AAA103,4,0191A067補,9/22/23 0:00,2,
30699,0192AAA103,5,0191B068補,9/22/23 0:00,2,
30779,0192AAA103,6,0191B066補,9/22/23 0:00,2,
30776,0192AAA103,7,0191B083補,9/22/23 0:00,2,
28157,0192AAA103,8,0181B106補,9/22/23 0:00,2,
30873,0192AAA103,9,0192A027,9/22/23 0:00,2,
30865,0192AAA103,10,0192A004,9/22/23 0:00,2,
30864,0192AAA103,11,0192A008,9/22/23 0:00,2,
30851,0192AAA103,12,0192A011,9/22/23 0:00,2,
30869,0192AAA103,13,0192A001,9/22/23 0:00,2,
30850,0192AAA103,14,0192A003,9/22/23 0:00,2,
30204,0192AAA103,15,0192A006,9/22/23 0:00,2,
30720,0192AAA104,1,0191A062補,9/22/23 0:00,1,
30685,0192AAA104,2,0191A066補,9/22/23 0:00,1,
30434,0192AAA104,3,0190A032補,9/22/23 0:00,1,
30600,0192AAA104,4,0191A052補,9/22/23 0:00,2,
30780,0192AAA104,5,0191B084補,9/22/23 0:00,2,
30778,0192AAA104,6,0191B070補,9/22/23 0:00,2,
30556,0192AAA104,7,0190B099補,9/22/23 0:00,2,
30874,0192AAA104,8,0192A028,9/22/23 0:00,2,
30481,0192AAA104,9,0190A010補,9/22/23 0:00,2,
30849,0192AAA104,10,0192A013,9/22/23 0:00,2,
30848,0192AAA104,11,0192A012,9/22/23 0:00,2,
30861,0192AAA104,12,0192A014,9/22/23 0:00,2,
30855,0192AAA104,13,0192A005,9/22/23 0:00,2,
30843,0192AAA104,14,0192A007,9/22/23 0:00,2,
30832,0192AAA104,15,0192A002,9/22/23 0:00,2,
29675,0193AAA101,1,0182A030補,10/27/23 0:00,1,
30891,0193AAA101,2,0192B017補,10/27/23 0:00,1,
30764,0193AAA101,3,0191B010補,10/27/23 0:00,2,
30881,0193AAA101,4,0192B018補,10/27/23 0:00,2,
30889,0193AAA101,5,0192B006補,10/27/23 0:00,2,
30878,0193AAA101,6,0192B016補,10/27/23 0:00,2,
30819,0193AAA101,7,0191B067補,10/27/23 0:00,2,
30907,0193AAA101,8,0193A023,10/27/23 0:00,2,
30917,0193AAA101,9,0193A020,10/27/23 0:00,2,
30897,0193AAA101,10,0193A026,10/27/23 0:00,2,
30893,0193AAA101,11,0193A019,10/27/23 0:00,2,
30911,0193AAA101,12,0193A025,10/27/23 0:00,2,
30912,0193AAA101,13,0193A018,10/27/23 0:00,2,
30902,0193AAA101,14,0193A017,10/27/23 0:00,2,
30888,0193AAA102,1,0192B014補,10/27/23 0:00,1,
30871,0193AAA102,2,0192B008補,10/27/23 0:00,1,
30683,0193AAA102,3,0191A067補,10/27/23 0:00,2,
29731,0193AAA102,4,0182B020補,10/27/23 0:00,2,
30890,0193AAA102,5,0192B013補,10/27/23 0:00,2,
30896,0193AAA102,6,0193A002,10/27/23 0:00,2,
